,p_hat,method
647,0.043000000000000003,GloDyNE
655,0.403,GloDyNE
663,0.089,GloDyNE
671,0.131,GloDyNE
679,0.064,GloDyNE
687,0.073,GloDyNE
695,0.449,GloDyNE
703,0.34500000000000003,GloDyNE
711,0.403,GloDyNE
719,0.5630000000000001,GloDyNE
727,0.117,GloDyNE
735,0.202,GloDyNE
743,0.321,GloDyNE
751,0.536,GloDyNE
759,0.232,GloDyNE
767,0.009000000000000001,GloDyNE
775,0.39,GloDyNE
783,0.428,GloDyNE
791,0.159,GloDyNE
799,0.42,GloDyNE
807,0.126,GloDyNE
815,0.10200000000000001,GloDyNE
823,0.163,GloDyNE
831,0.215,GloDyNE
839,0.022,GloDyNE
847,0.427,GloDyNE
855,0.49,GloDyNE
863,0.054,GloDyNE
871,0.491,GloDyNE
879,0.085,GloDyNE
887,0.545,GloDyNE
895,0.033,GloDyNE
903,0.47800000000000004,GloDyNE
911,0.343,GloDyNE
919,0.3,GloDyNE
927,0.34600000000000003,GloDyNE
935,0.45,GloDyNE
943,0.265,GloDyNE
951,0.257,GloDyNE
959,0.195,GloDyNE
967,0.391,GloDyNE
975,0.245,GloDyNE
983,0.11800000000000001,GloDyNE
991,0.445,GloDyNE
999,0.47900000000000004,GloDyNE
1007,0.458,GloDyNE
1015,0.23,GloDyNE
1023,0.153,GloDyNE
1031,0.066,GloDyNE
1039,0.277,GloDyNE
1047,0.218,GloDyNE
1055,0.259,GloDyNE
1063,0.506,GloDyNE
1071,0.366,GloDyNE
1079,0.098,GloDyNE
1087,0.289,GloDyNE
1095,0.378,GloDyNE
1103,0.306,GloDyNE
1111,0.387,GloDyNE
1119,0.558,GloDyNE
1127,0.499,GloDyNE
1135,0.215,GloDyNE
1143,0.124,GloDyNE
1151,0.431,GloDyNE
1159,0.445,GloDyNE
1167,0.31,GloDyNE
1175,0.44,GloDyNE
1183,0.019,GloDyNE
1191,0.543,GloDyNE
1199,0.517,GloDyNE
1207,0.41100000000000003,GloDyNE
1215,0.532,GloDyNE
1223,0.556,GloDyNE
1231,0.51,GloDyNE
1239,0.52,GloDyNE
1247,0.228,GloDyNE
1255,0.19,GloDyNE
1263,0.157,GloDyNE
1271,0.5720000000000001,GloDyNE
1279,0.518,GloDyNE
1287,0.003,GloDyNE
1295,0.40700000000000003,GloDyNE
1303,0.28400000000000003,GloDyNE
1311,0.538,GloDyNE
1319,0.171,GloDyNE
1327,0.058,GloDyNE
1335,0.066,GloDyNE
1343,0.081,GloDyNE
1351,0.481,GloDyNE
1359,0.09,GloDyNE
1367,0.339,GloDyNE
1375,0.583,GloDyNE
1383,0.54,GloDyNE
1391,0.464,GloDyNE
1399,0.514,GloDyNE
1407,0.47100000000000003,GloDyNE
1415,0.505,GloDyNE
1423,0.20700000000000002,GloDyNE
1431,0.28800000000000003,GloDyNE
1439,0.435,GloDyNE
1447,0.488,GloDyNE
1455,0.372,GloDyNE
1463,0.01,GloDyNE
1471,0.373,GloDyNE
1479,0.298,GloDyNE
1487,0.47600000000000003,GloDyNE
1495,0.356,GloDyNE
1503,0.323,GloDyNE
1511,0.15,GloDyNE
1519,0.242,GloDyNE
1527,0.336,GloDyNE
1535,0.536,GloDyNE
1543,0.108,GloDyNE
1551,0.36,GloDyNE
1559,0.425,GloDyNE
1567,0.467,GloDyNE
1575,0.47300000000000003,GloDyNE
1583,0.3,GloDyNE
1591,0.268,GloDyNE
1599,0.12,GloDyNE
