,p_hat,method
713,0.0,Dynamic Skip Gram
720,0.0,Dynamic Skip Gram
727,0.0,Dynamic Skip Gram
734,0.001,Dynamic Skip Gram
741,0.0,Dynamic Skip Gram
748,0.0,Dynamic Skip Gram
755,0.0,Dynamic Skip Gram
762,0.0,Dynamic Skip Gram
769,0.169,Dynamic Skip Gram
776,0.001,Dynamic Skip Gram
783,0.001,Dynamic Skip Gram
790,0.0,Dynamic Skip Gram
797,0.0,Dynamic Skip Gram
804,0.07,Dynamic Skip Gram
811,0.789,Dynamic Skip Gram
818,0.002,Dynamic Skip Gram
825,0.165,Dynamic Skip Gram
832,0.0,Dynamic Skip Gram
839,0.023,Dynamic Skip Gram
846,0.013000000000000001,Dynamic Skip Gram
853,0.0,Dynamic Skip Gram
860,0.002,Dynamic Skip Gram
867,0.001,Dynamic Skip Gram
874,0.0,Dynamic Skip Gram
881,0.001,Dynamic Skip Gram
888,0.004,Dynamic Skip Gram
895,0.037,Dynamic Skip Gram
902,0.016,Dynamic Skip Gram
909,0.0,Dynamic Skip Gram
916,0.0,Dynamic Skip Gram
923,0.0,Dynamic Skip Gram
930,0.0,Dynamic Skip Gram
937,0.672,Dynamic Skip Gram
944,0.003,Dynamic Skip Gram
951,0.0,Dynamic Skip Gram
958,0.007,Dynamic Skip Gram
965,0.0,Dynamic Skip Gram
972,0.502,Dynamic Skip Gram
979,0.0,Dynamic Skip Gram
986,0.0,Dynamic Skip Gram
993,0.0,Dynamic Skip Gram
1000,0.0,Dynamic Skip Gram
1007,0.0,Dynamic Skip Gram
1014,0.0,Dynamic Skip Gram
1021,0.001,Dynamic Skip Gram
1028,0.0,Dynamic Skip Gram
1035,0.0,Dynamic Skip Gram
1042,0.0,Dynamic Skip Gram
1049,0.016,Dynamic Skip Gram
1056,0.0,Dynamic Skip Gram
1063,0.005,Dynamic Skip Gram
1070,0.0,Dynamic Skip Gram
1077,0.0,Dynamic Skip Gram
1084,0.0,Dynamic Skip Gram
1091,0.0,Dynamic Skip Gram
1098,0.0,Dynamic Skip Gram
1105,0.0,Dynamic Skip Gram
1112,0.0,Dynamic Skip Gram
1119,0.0,Dynamic Skip Gram
1126,0.0,Dynamic Skip Gram
1133,0.528,Dynamic Skip Gram
1140,0.0,Dynamic Skip Gram
1147,0.082,Dynamic Skip Gram
1154,0.209,Dynamic Skip Gram
1161,0.0,Dynamic Skip Gram
1168,0.0,Dynamic Skip Gram
1175,0.03,Dynamic Skip Gram
1182,0.0,Dynamic Skip Gram
1189,0.0,Dynamic Skip Gram
1196,0.0,Dynamic Skip Gram
1203,0.0,Dynamic Skip Gram
1210,0.444,Dynamic Skip Gram
1217,0.001,Dynamic Skip Gram
1224,0.47000000000000003,Dynamic Skip Gram
1231,0.0,Dynamic Skip Gram
1238,0.001,Dynamic Skip Gram
1245,0.004,Dynamic Skip Gram
1252,0.001,Dynamic Skip Gram
1259,0.0,Dynamic Skip Gram
1266,0.523,Dynamic Skip Gram
1273,0.0,Dynamic Skip Gram
1280,0.0,Dynamic Skip Gram
1287,0.001,Dynamic Skip Gram
1294,0.0,Dynamic Skip Gram
1301,0.0,Dynamic Skip Gram
1308,0.0,Dynamic Skip Gram
1315,0.008,Dynamic Skip Gram
1322,0.003,Dynamic Skip Gram
1329,0.004,Dynamic Skip Gram
1336,0.008,Dynamic Skip Gram
1343,0.0,Dynamic Skip Gram
1350,0.0,Dynamic Skip Gram
1357,0.003,Dynamic Skip Gram
1364,0.0,Dynamic Skip Gram
1371,0.0,Dynamic Skip Gram
1378,0.0,Dynamic Skip Gram
1385,0.228,Dynamic Skip Gram
1392,0.108,Dynamic Skip Gram
1399,0.006,Dynamic Skip Gram
